"","project","flag","flag_code","gear_code","sampling_platform","species_code_fao","organism_identifier","organism_sampling_status","sex","geom_type","geom_wkt","capture_date_min","capture_date_max","capture_date_avg","capture_date_uncertainty","longitude_deg_dec_avg","latitude_deg_dec_avg","first_dorsal_length","total_length","fork_length","pectoral_fork_length","curved_fork_length","curved_pectoral_fork_length","first_thorax_girth","wholebody_weight","gutted_weight","gilledgutted_weight"
"1011","ARTS-ZD / GERMON / CONSWO","South Africa","ZAF","LHP","factory","ALB","C2-145","frozen","M","POINT","POINT (18 -34)",2014-05-13,2014-05-13,2014-05-13,0,18,-34,NA,NA,104,81,NA,NA,NA,28.14,22.12,NA
"1012","ARTS-ZD / GERMON / CONSWO","South Africa","ZAF","LHP","factory","ALB","C2-146","frozen","M","POINT","POINT (18 -34)",2014-05-13,2014-05-13,2014-05-13,0,18,-34,NA,NA,103,81,NA,NA,NA,25.18,19.52,NA
"1013","ARTS-ZD / GERMON / CONSWO","South Africa","ZAF","LHP","factory","ALB","C2-147","frozen","F","POINT","POINT (18 -34)",2014-05-13,2014-05-13,2014-05-13,0,18,-34,NA,NA,83,59,NA,NA,NA,11.48,9.04,NA
"1014","ARTS-ZD / GERMON / CONSWO","South Africa","ZAF","LHP","factory","ALB","C2-148","frozen","F","POINT","POINT (18 -34)",2014-05-13,2014-05-13,2014-05-13,0,18,-34,NA,NA,83,57,NA,NA,NA,9.92,7.36,NA
"1015","ARTS-ZD / GERMON / CONSWO","South Africa","ZAF","LHP","factory","ALB","C2-149","frozen","F","POINT","POINT (18 -34)",2014-05-13,2014-05-13,2014-05-13,0,18,-34,NA,NA,91,64,NA,NA,NA,12.82,10.12,NA
"1016","ARTS-ZD / GERMON / CONSWO","South Africa","ZAF","LHP","factory","ALB","C2-150","frozen","F","POINT","POINT (18 -34)",2014-05-13,2014-05-13,2014-05-13,0,18,-34,NA,NA,83,58,NA,NA,NA,11.64,8.9,NA
"1017","ARTS-ZD / GERMON / CONSWO","South Africa","ZAF","LHP","factory","ALB","C2-151","frozen","M","POINT","POINT (18 -34)",2014-05-13,2014-05-13,2014-05-13,0,18,-34,NA,NA,83,58,NA,NA,NA,10.26,7.68,NA
"1018","ARTS-ZD / GERMON / CONSWO","South Africa","ZAF","LHP","factory","ALB","C2-152","frozen","F","POINT","POINT (18 -34)",2014-05-13,2014-05-13,2014-05-13,0,18,-34,NA,NA,89,63,NA,NA,NA,13.38,10.68,NA
"1019","ARTS-ZD / GERMON / CONSWO","South Africa","ZAF","LHP","factory","ALB","C2-153","frozen","F","POINT","POINT (18 -34)",2014-05-13,2014-05-13,2014-05-13,0,18,-34,NA,NA,85,59,NA,NA,NA,11.34,8.5,NA
"1020","ARTS-ZD / GERMON / CONSWO","South Africa","ZAF","LHP","factory","ALB","C2-154","frozen","M","POINT","POINT (18 -34)",2014-05-13,2014-05-13,2014-05-13,0,18,-34,NA,NA,91,63,NA,NA,NA,15.4,12.12,NA
"1021","ARTS-ZD / GERMON / CONSWO","South Africa","ZAF","LHP","factory","ALB","C2-155","frozen","M","POINT","POINT (18 -34)",2014-05-13,2014-05-13,2014-05-13,0,18,-34,NA,NA,78,55,NA,NA,NA,9.08,7.04,NA
"1022","ARTS-ZD / GERMON / CONSWO","South Africa","ZAF","LHP","factory","ALB","C2-156","frozen","M","POINT","POINT (18 -34)",2014-05-13,2014-05-13,2014-05-13,0,18,-34,NA,NA,88,62,NA,NA,NA,12.26,9.46,NA
"1023","ARTS-ZD / GERMON / CONSWO","South Africa","ZAF","LHP","factory","ALB","C2-157","frozen","F","POINT","POINT (18 -34)",2014-05-13,2014-05-13,2014-05-13,0,18,-34,NA,NA,101,70,NA,NA,NA,18.22,14.6,NA
"1024","ARTS-ZD / GERMON / CONSWO","South Africa","ZAF","LHP","factory","ALB","C2-158","frozen","M","POINT","POINT (18 -34)",2014-05-13,2014-05-13,2014-05-13,0,18,-34,NA,NA,87,62,NA,NA,NA,12.5,9.82,NA
"1025","ARTS-ZD / GERMON / CONSWO","South Africa","ZAF","LHP","factory","ALB","C2-159","frozen","F","POINT","POINT (18 -34)",2014-05-13,2014-05-13,2014-05-13,0,18,-34,NA,NA,89,63,NA,NA,NA,13.36,10.16,NA
"1026","ARTS-ZD / GERMON / CONSWO","South Africa","ZAF","LHP","factory","ALB","C2-160","frozen","M","POINT","POINT (18 -34)",2014-05-13,2014-05-13,2014-05-13,0,18,-34,NA,NA,112,79,NA,NA,NA,27.04,21.5,NA
"1027","ARTS-ZD / GERMON / CONSWO","South Africa","ZAF","LHP","factory","ALB","C2-161","frozen","F","POINT","POINT (18 -34)",2014-05-13,2014-05-13,2014-05-13,0,18,-34,NA,NA,106,74,NA,NA,NA,20.08,15.44,NA
"1028","ARTS-ZD / GERMON / CONSWO","South Africa","ZAF","LHP","factory","ALB","C2-162","frozen","F","POINT","POINT (18 -34)",2014-05-13,2014-05-13,2014-05-13,0,18,-34,NA,NA,75,51,NA,NA,NA,7.56,5.84,NA
"1029","ARTS-ZD / GERMON / CONSWO","South Africa","ZAF","LHP","factory","ALB","C2-168","frozen","M","POINT","POINT (18 -34)",2014-05-13,2014-05-13,2014-05-13,0,18,-34,NA,NA,82,55,NA,NA,NA,9.88,7.42,NA
"1030","ARTS-ZD / GERMON / CONSWO","South Africa","ZAF","LHP","factory","ALB","C2-169","frozen","F","POINT","POINT (18 -34)",2014-05-13,2014-05-13,2014-05-13,0,18,-34,NA,NA,83,58,NA,NA,NA,11.14,8.66,NA
"1031","ARTS-ZD / GERMON / CONSWO","South Africa","ZAF","LHP","factory","ALB","C2-170","frozen","M","POINT","POINT (18 -34)",2014-05-13,2014-05-13,2014-05-13,0,18,-34,NA,NA,108,76,NA,NA,NA,24.08,18.36,NA
"1032","ARTS-ZD / GERMON / CONSWO","South Africa","ZAF","LHP","factory","ALB","C2-171","frozen","M","POINT","POINT (18 -34)",2014-05-13,2014-05-13,2014-05-13,0,18,-34,NA,NA,86,61,NA,NA,NA,10.88,8.3,NA
"1033","ARTS-ZD / GERMON / CONSWO","South Africa","ZAF","LHP","factory","ALB","C2-172","frozen","M","POINT","POINT (18 -34)",2014-05-13,2014-05-13,2014-05-13,0,18,-34,NA,NA,77,54,NA,NA,NA,8.28,6.1,NA
"1034","ARTS-ZD / GERMON / CONSWO","South Africa","ZAF","LHP","factory","ALB","C2-173","frozen","F","POINT","POINT (18 -34)",2014-05-13,2014-05-13,2014-05-13,0,18,-34,NA,NA,106,74,NA,NA,NA,22.78,18.32,NA
